Time;Energy (kWh);Energy night(kWh);Energy day (kWh);"Temperature"
 25.2.2022 19:00;1,615;;1,615;-6,2
 25.2.2022 20:00;1,823;;1,823;-5,5
 25.2.2022 21:00;1,542;;1,542;-5,4
 25.2.2022 22:00;3,177;3,177;;-5,9
 25.2.2022 23:00;5,381;5,381;;-5,0
 26.2.2022 0:00;4,914;4,914;;-5,1
 26.2.2022 1:00;5,097;5,097;;-4,4
 26.2.2022 2:00;1,276;1,276;;-5,3
 26.2.2022 3:00;1,169;1,169;;-6,8
 26.2.2022 4:00;1,077;1,077;;-7,0
 26.2.2022 5:00;1,610;1,610;;-7,1
 26.2.2022 6:00;2,038;2,038;;-6,7
 26.2.2022 7:00;0,778;;0,778;-5,9
 26.2.2022 8:00;1,657;;1,657;-6,8
 26.2.2022 9:00;2,102;;2,102;-7,5
 26.2.2022 10:00;1,813;;1,813;-7,8
 26.2.2022 11:00;0,793;;0,793;-7,0
 26.2.2022 12:00;3,543;;3,543;-7,2
 26.2.2022 13:00;2,009;;2,009;-5,9
 26.2.2022 14:00;1,469;;1,469;-5,3
 26.2.2022 15:00;0,819;;0,819;-6,4
 26.2.2022 16:00;1,258;;1,258;-7,0
 26.2.2022 17:00;2,064;;2,064;-9,9
 26.2.2022 18:00;2,423;;2,423;-12,5
 26.2.2022 19:00;1,633;;1,633;-12,7
 26.2.2022 20:00;2,632;;2,632;-11,7
 26.2.2022 21:00;1,877;;1,877;-10,6
 26.2.2022 22:00;4,528;4,528;;-8,7
 26.2.2022 23:00;4,360;4,360;;-6,9
 27.2.2022 0:00;4,384;4,384;;-6,6
 27.2.2022 1:00;4,378;4,378;;-5,4
 27.2.2022 2:00;2,579;2,579;;-4,6
 27.2.2022 3:00;0,635;0,635;;-4,4
 27.2.2022 4:00;0,257;0,257;;-3,7
 27.2.2022 5:00;0,786;0,786;;-2,3
 27.2.2022 6:00;0,637;0,637;;-2,0
 27.2.2022 7:00;1,206;;1,206;-1,9
 27.2.2022 8:00;1,773;;1,773;-3,0
 27.2.2022 9:00;1,883;;1,883;-2,5
 27.2.2022 10:00;1,355;;1,355;-2,2
 27.2.2022 11:00;1,247;;1,247;-1,1
 27.2.2022 12:00;1,309;;1,309;0,2
 27.2.2022 13:00;2,399;;2,399;1,0
 27.2.2022 14:00;2,206;;2,206;1,4
 27.2.2022 15:00;1,545;;1,545;0,6
 27.2.2022 16:00;1,634;;1,634;0,5
 27.2.2022 17:00;1,510;;1,510;-1,0
 27.2.2022 18:00;1,293;;1,293;-2,2
 27.2.2022 19:00;0,843;;0,843;-1,3
 27.2.2022 20:00;0,927;;0,927;-0,6
 27.2.2022 21:00;1,399;;1,399;0,9
 27.2.2022 22:00;1,561;1,561;;0,1
 27.2.2022 23:00;4,663;4,663;;0,0
 28.2.2022 0:00;3,959;3,959;;-0,1
 28.2.2022 1:00;3,251;3,251;;-0,2
 28.2.2022 2:00;1,918;1,918;;0,5
 28.2.2022 3:00;0,404;0,404;;0,9
 28.2.2022 4:00;0,258;0,258;;0,6
 28.2.2022 5:00;0,569;0,569;;1,8
 28.2.2022 6:00;1,438;1,438;;0,9
 28.2.2022 7:00;1,828;;1,828;0,2
 28.2.2022 8:00;1,946;;1,946;0,2
 28.2.2022 9:00;1,832;;1,832;-2,3
 28.2.2022 10:00;0,639;;0,639;-0,6
 28.2.2022 11:00;0,201;;0,201;2,2
 28.2.2022 12:00;1,319;;1,319;3,4
 28.2.2022 13:00;0,236;;0,236;3,6
 28.2.2022 14:00;0,338;;0,338;4,8
 28.2.2022 15:00;2,270;;2,270;3,8
 28.2.2022 16:00;0,675;;0,675;2,0
 28.2.2022 17:00;0,500;;0,500;0,0
 28.2.2022 18:00;0,530;;0,530;-2,3
 28.2.2022 19:00;0,507;;0,507;-3,6
 28.2.2022 20:00;2,201;;2,201;-3,7
 28.2.2022 21:00;1,202;;1,202;-3,2
 28.2.2022 22:00;0,978;0,978;;-4,7
 28.2.2022 23:00;4,178;4,178;;-3,1
 1.3.2022 0:00;5,034;5,034;;-2,5
 1.3.2022 1:00;3,896;3,896;;-2,3
 1.3.2022 2:00;1,166;1,166;;-3,1
 1.3.2022 3:00;0,243;0,243;;-4,0
 1.3.2022 4:00;1,076;1,076;;-5,1
 1.3.2022 5:00;1,204;1,204;;-5,0
 1.3.2022 6:00;1,824;1,824;;-4,3
 1.3.2022 7:00;0,631;;0,631;-4,0
 1.3.2022 8:00;1,418;;1,418;-0,7
 1.3.2022 9:00;1,087;;1,087;0,2
 1.3.2022 10:00;1,071;;1,071;0,9
 1.3.2022 11:00;0,942;;0,942;1,4
 1.3.2022 12:00;1,114;;1,114;2,3
 1.3.2022 13:00;1,143;;1,143;2,4
 1.3.2022 14:00;0,522;;0,522;2,7
 1.3.2022 15:00;0,549;;0,549;2,0
 1.3.2022 16:00;1,349;;1,349;1,7
 1.3.2022 17:00;1,064;;1,064;1,4
 1.3.2022 18:00;0,934;;0,934;1,3
 1.3.2022 19:00;0,349;;0,349;1,4
 1.3.2022 20:00;1,723;;1,723;0,9
 1.3.2022 21:00;2,038;;2,038;0,5
 1.3.2022 22:00;3,848;3,848;;0,6
 1.3.2022 23:00;4,653;4,653;;0,5
 2.3.2022 0:00;3,358;3,358;;0,9
 2.3.2022 1:00;0,499;0,499;;-0,8
 2.3.2022 2:00;0,815;0,815;;-0,1
 2.3.2022 3:00;0,963;0,963;;-0,8
 2.3.2022 4:00;1,109;1,109;;0,0
 2.3.2022 5:00;0,493;0,493;;1,3
 2.3.2022 6:00;0,521;0,521;;0,8
 2.3.2022 7:00;0,928;;0,928;-0,8
 2.3.2022 8:00;1,063;;1,063;-0,2
 2.3.2022 9:00;1,011;;1,011;0,9
 2.3.2022 10:00;0,755;;0,755;2,0
 2.3.2022 11:00;0,538;;0,538;3,0
 2.3.2022 12:00;0,148;;0,148;3,9
 2.3.2022 13:00;1,017;;1,017;3,6
 2.3.2022 14:00;1,348;;1,348;3,2
 2.3.2022 15:00;1,897;;1,897;3,0
 2.3.2022 16:00;0,711;;0,711;1,0
 2.3.2022 17:00;1,712;;1,712;0,4
 2.3.2022 18:00;1,952;;1,952;0,7
 2.3.2022 19:00;0,785;;0,785;0,8
 2.3.2022 20:00;1,039;;1,039;1,6
 2.3.2022 21:00;1,023;;1,023;1,2
 2.3.2022 22:00;1,711;1,711;;2,9
 2.3.2022 23:00;4,123;4,123;;2,0
 3.3.2022 0:00;4,099;4,099;;0,9
 3.3.2022 1:00;3,849;3,849;;0,6
 3.3.2022 2:00;1,256;1,256;;-0,2
 3.3.2022 3:00;1,055;1,055;;-1,6
 3.3.2022 4:00;0,510;0,510;;-1,8
 3.3.2022 5:00;0,225;0,225;;-3,0
 3.3.2022 6:00;1,917;1,917;;-3,8
 3.3.2022 7:00;1,358;;1,358;-4,4
 3.3.2022 8:00;1,210;;1,210;-4,8
 3.3.2022 9:00;0,708;;0,708;-4,1
 3.3.2022 10:00;0,420;;0,420;-3,4
 3.3.2022 11:00;1,544;;1,544;-2,5
 3.3.2022 12:00;1,263;;1,263;-1,5
 3.3.2022 13:00;1,297;;1,297;-2,1
 3.3.2022 14:00;2,029;;2,029;-1,5
 3.3.2022 15:00;2,474;;2,474;-1,7
 3.3.2022 16:00;1,803;;1,803;-1,6
 3.3.2022 17:00;0,923;;0,923;-2,5
 3.3.2022 18:00;1,448;;1,448;-4,5
 3.3.2022 19:00;1,502;;1,502;-5,0
 3.3.2022 20:00;2,443;;2,443;-6,0
 3.3.2022 21:00;1,814;;1,814;-7,0
 3.3.2022 22:00;5,097;5,097;;-7,5
 3.3.2022 23:00;5,630;5,630;;-7,7
 4.3.2022 0:00;5,459;5,459;;-7,1
 4.3.2022 1:00;3,141;3,141;;-7,6
 4.3.2022 2:00;1,773;1,773;;-7,5
 4.3.2022 3:00;1,596;1,596;;-7,6
 4.3.2022 4:00;1,926;1,926;;-9,3
 4.3.2022 5:00;2,842;2,842;;-11,8
 4.3.2022 6:00;3,209;3,209;;-12,6
 4.3.2022 7:00;2,362;;2,362;-14,0
 4.3.2022 8:00;2,148;;2,148;-14,5
 4.3.2022 9:00;2,180;;2,180;-12,4
 4.3.2022 10:00;1,611;;1,611;-8,9
 4.3.2022 11:00;2,043;;2,043;-6,1
 4.3.2022 12:00;1,782;;1,782;-4,8
 4.3.2022 13:00;1,394;;1,394;-4,2
 4.3.2022 14:00;1,778;;1,778;-5,0
 4.3.2022 15:00;2,006;;2,006;-4,5
 4.3.2022 16:00;3,474;;3,474;-4,5
 4.3.2022 17:00;1,802;;1,802;-5,5
 4.3.2022 18:00;1,778;;1,778;-8,4
 4.3.2022 19:00;1,789;;1,789;-9,2
 4.3.2022 20:00;1,234;;1,234;-10,1
 4.3.2022 21:00;2,040;;2,040;-11,2
 4.3.2022 22:00;3,288;3,288;;-12,0
 4.3.2022 23:00;5,619;5,619;;-12,5
 5.3.2022 0:00;4,187;4,187;;-10,7
 5.3.2022 1:00;5,158;5,158;;-10,6
 5.3.2022 2:00;1,821;1,821;;-10,6
 5.3.2022 3:00;1,521;1,521;;-10,4
 5.3.2022 4:00;0,500;0,500;;-10,2
 5.3.2022 5:00;1,922;1,922;;-9,8
 5.3.2022 6:00;2,477;2,477;;-9,8
 5.3.2022 7:00;1,490;;1,490;-9,7
 5.3.2022 8:00;0,524;;0,524;-9,4
 5.3.2022 9:00;2,077;;2,077;-7,7
 5.3.2022 10:00;2,935;;2,935;-6,3
 5.3.2022 11:00;2,593;;2,593;-4,3
 5.3.2022 12:00;1,355;;1,355;-2,4
 5.3.2022 13:00;1,724;;1,724;-1,5
 5.3.2022 14:00;0,903;;0,903;-0,6
 5.3.2022 15:00;1,583;;1,583;-0,2
 5.3.2022 16:00;1,217;;1,217;-0,9
 5.3.2022 17:00;3,025;;3,025;-1,2
 5.3.2022 18:00;1,491;;1,491;-1,4
 5.3.2022 19:00;1,670;;1,670;-1,3
 5.3.2022 20:00;0,960;;0,960;-1,2
 5.3.2022 21:00;1,374;;1,374;-1,0
 5.3.2022 22:00;2,519;2,519;;-1,1
 5.3.2022 23:00;4,320;4,320;;-1,3
 6.3.2022 0:00;4,098;4,098;;-1,4
 6.3.2022 1:00;3,674;3,674;;-1,8
 6.3.2022 2:00;3,357;3,357;;-3,4
 6.3.2022 3:00;0,559;0,559;;-6,1
 6.3.2022 4:00;0,249;0,249;;-8,2
 6.3.2022 5:00;0,816;0,816;;-8,3
 6.3.2022 6:00;2,200;2,200;;-9,9
 6.3.2022 7:00;1,501;;1,501;-9,8
 6.3.2022 8:00;3,891;;3,891;-10,7
 6.3.2022 9:00;2,038;;2,038;-7,2
 6.3.2022 10:00;1,167;;1,167;-4,8
 6.3.2022 11:00;0,907;;0,907;-2,6
 6.3.2022 12:00;0,167;;0,167;-2,3
 6.3.2022 13:00;0,193;;0,193;-1,6
 6.3.2022 14:00;0,196;;0,196;-0,9
 6.3.2022 15:00;0,336;;0,336;-0,5
 6.3.2022 16:00;0,250;;0,250;-0,7
 6.3.2022 17:00;1,335;;1,335;-2,1
 6.3.2022 18:00;0,442;;0,442;-2,6
 6.3.2022 19:00;0,216;;0,216;-2,5
 6.3.2022 20:00;1,283;;1,283;-2,4
 6.3.2022 21:00;1,358;;1,358;-2,7
 6.3.2022 22:00;3,614;3,614;;-5,1
 6.3.2022 23:00;4,145;4,145;;-7,3
 7.3.2022 0:00;2,152;2,152;;-9,2
 7.3.2022 1:00;2,200;2,200;;-10,5
 7.3.2022 2:00;1,478;1,478;;-9,4
 7.3.2022 3:00;1,444;1,444;;-10,4
 7.3.2022 4:00;1,386;1,386;;-9,6
 7.3.2022 5:00;1,551;1,551;;-10,3
 7.3.2022 6:00;2,201;2,201;;-9,2
 7.3.2022 7:00;1,495;;1,495;-8,8
 7.3.2022 8:00;1,221;;1,221;-7,4
 7.3.2022 9:00;1,368;;1,368;-6,9
 7.3.2022 10:00;1,284;;1,284;-5,5
 7.3.2022 11:00;1,253;;1,253;-4,9
 7.3.2022 12:00;0,170;;0,170;-4,3
 7.3.2022 13:00;0,205;;0,205;-4,1
 7.3.2022 14:00;1,413;;1,413;-4,2
 7.3.2022 15:00;1,303;;1,303;-4,5
 7.3.2022 16:00;1,382;;1,382;-5,0
 7.3.2022 17:00;0,223;;0,223;-5,7
 7.3.2022 18:00;0,198;;0,198;-6,4
 7.3.2022 19:00;1,553;;1,553;-6,6
 7.3.2022 20:00;1,395;;1,395;-7,0
 7.3.2022 21:00;1,480;;1,480;-7,0
 7.3.2022 22:00;2,945;2,945;;-6,9
 7.3.2022 23:00;2,170;2,170;;-6,6
 8.3.2022 0:00;2,223;2,223;;-6,4
 8.3.2022 1:00;2,292;2,292;;-6,4
 8.3.2022 2:00;1,285;1,285;;-6,6
 8.3.2022 3:00;1,514;1,514;;-6,7
 8.3.2022 4:00;1,421;1,421;;-6,6
 8.3.2022 5:00;1,552;1,552;;-6,6
 8.3.2022 6:00;2,182;2,182;;-6,7
 8.3.2022 7:00;1,326;;1,326;-6,7
 8.3.2022 8:00;1,339;;1,339;-6,6
 8.3.2022 9:00;1,202;;1,202;-6,4
 8.3.2022 10:00;1,426;;1,426;-6,2
 8.3.2022 11:00;1,243;;1,243;-5,5
 8.3.2022 12:00;1,191;;1,191;-5,5
 8.3.2022 13:00;1,224;;1,224;-5,1
 8.3.2022 14:00;1,236;;1,236;-5,1
 8.3.2022 15:00;0,869;;0,869;-4,6
 8.3.2022 16:00;0,194;;0,194;-4,8
 8.3.2022 17:00;0,704;;0,704;-4,9
 8.3.2022 18:00;1,382;;1,382;-5,3
 8.3.2022 19:00;1,281;;1,281;-5,5
 8.3.2022 20:00;1,315;;1,315;-5,8
 8.3.2022 21:00;1,326;;1,326;-6,2
 8.3.2022 22:00;2,599;2,599;;-6,8
 8.3.2022 23:00;2,998;2,998;;-7,9
 9.3.2022 0:00;2,265;2,265;;-8,6
 9.3.2022 1:00;2,359;2,359;;-8,7
 9.3.2022 2:00;2,196;2,196;;-8,5
 9.3.2022 3:00;2,137;2,137;;-7,8
 9.3.2022 4:00;1,620;1,620;;-7,6
 9.3.2022 5:00;1,490;1,490;;-7,6
 9.3.2022 6:00;1,374;1,374;;-7,7
 9.3.2022 7:00;1,370;;1,370;-7,7
 9.3.2022 8:00;1,370;;1,370;-7,5
 9.3.2022 9:00;1,256;;1,256;-6,7
 9.3.2022 10:00;1,357;;1,357;-5,8
 9.3.2022 11:00;1,414;;1,414;-4,8
 9.3.2022 12:00;0,939;;0,939;-4,2
 9.3.2022 13:00;0,194;;0,194;-3,0
 9.3.2022 14:00;1,189;;1,189;-2,1
 9.3.2022 15:00;1,438;;1,438;-3,3
 9.3.2022 16:00;0,302;;0,302;-3,8
 9.3.2022 17:00;0,235;;0,235;-4,8
 9.3.2022 18:00;1,105;;1,105;-6,8
 9.3.2022 19:00;1,422;;1,422;-7,6
 9.3.2022 20:00;1,361;;1,361;-5,8
 9.3.2022 21:00;0,911;;0,911;-6,9
 9.3.2022 22:00;3,915;3,915;;-7,8
 9.3.2022 23:00;2,214;2,214;;-7,5
 10.3.2022 0:00;2,210;2,210;;-7,7
 10.3.2022 1:00;2,222;2,222;;-7,2
 10.3.2022 2:00;2,200;2,200;;-6,2
 10.3.2022 3:00;2,158;2,158;;-5,4
 10.3.2022 4:00;1,918;1,918;;-4,9
 10.3.2022 5:00;1,547;1,547;;-4,7
 10.3.2022 6:00;1,364;1,364;;-4,4
 10.3.2022 7:00;1,211;;1,211;-4,1
 10.3.2022 8:00;1,238;;1,238;-3,3
 10.3.2022 9:00;0,552;;0,552;-2,4
 10.3.2022 10:00;1,289;;1,289;-0,7
 10.3.2022 11:00;1,185;;1,185;0,6
 10.3.2022 12:00;0,977;;0,977;2,1
 10.3.2022 13:00;0,098;;0,098;2,8
 10.3.2022 14:00;0,972;;0,972;3,9
 10.3.2022 15:00;0,995;;0,995;3,1
 10.3.2022 16:00;0,860;;0,860;2,5
 10.3.2022 17:00;0,458;;0,458;2,0
 10.3.2022 18:00;1,146;;1,146;1,3
 10.3.2022 19:00;1,035;;1,035;0,8
 10.3.2022 20:00;1,082;;1,082;0,7
 10.3.2022 21:00;1,023;;1,023;0,6
 10.3.2022 22:00;3,472;3,472;;0,4
 10.3.2022 23:00;1,761;1,761;;0,3
 11.3.2022 0:00;1,770;1,770;;0,2
 11.3.2022 1:00;1,752;1,752;;-0,2
 11.3.2022 2:00;1,872;1,872;;-0,2
 11.3.2022 3:00;1,800;1,800;;0,3
 11.3.2022 4:00;1,036;1,036;;0,1
 11.3.2022 5:00;0,929;0,929;;-0,4
 11.3.2022 6:00;1,044;1,044;;-0,2
 11.3.2022 7:00;1,000;;1,000;-0,7
 11.3.2022 8:00;0,920;;0,920;-0,5
 11.3.2022 9:00;0,865;;0,865;0,5
 11.3.2022 10:00;0,943;;0,943;2,3
 11.3.2022 11:00;0,897;;0,897;3,2
 11.3.2022 12:00;0,945;;0,945;4,2
 11.3.2022 13:00;0,252;;0,252;5,4
 11.3.2022 14:00;0,098;;0,098;5,0
 11.3.2022 15:00;0,092;;0,092;5,0
 11.3.2022 16:00;0,094;;0,094;4,6
 11.3.2022 17:00;0,098;;0,098;2,9
 11.3.2022 18:00;0,281;;0,281;1,3
 11.3.2022 19:00;1,259;;1,259;0,0
 11.3.2022 20:00;1,389;;1,389;-0,5
 11.3.2022 21:00;1,248;;1,248;-2,5
 11.3.2022 22:00;2,938;2,938;;-3,3
 11.3.2022 23:00;5,179;5,179;;-4,3
 12.3.2022 0:00;5,125;5,125;;-4,6
 12.3.2022 1:00;3,545;3,545;;-5,3
 12.3.2022 2:00;1,557;1,557;;-5,8
 12.3.2022 3:00;1,153;1,153;;-6,0
 12.3.2022 4:00;1,141;1,141;;-6,9
 12.3.2022 5:00;1,159;1,159;;-7,3
 12.3.2022 6:00;1,895;1,895;;-7,6
 12.3.2022 7:00;1,244;;1,244;-7,4
 12.3.2022 8:00;1,082;;1,082;-6,6
 12.3.2022 9:00;1,396;;1,396;-4,4
 12.3.2022 10:00;2,534;;2,534;-2,6
 12.3.2022 11:00;1,214;;1,214;-0,6
 12.3.2022 12:00;1,445;;1,445;3,3
 12.3.2022 13:00;1,872;;1,872;4,1
 12.3.2022 14:00;1,524;;1,524;5,1
 12.3.2022 15:00;0,916;;0,916;4,4
 12.3.2022 16:00;0,385;;0,385;3,4
 12.3.2022 17:00;1,093;;1,093;0,8
 12.3.2022 18:00;1,116;;1,116;-1,3
 12.3.2022 19:00;1,133;;1,133;-3,1
 12.3.2022 20:00;1,168;;1,168;-3,9
 12.3.2022 21:00;1,215;;1,215;-4,8
 12.3.2022 22:00;4,424;4,424;;-5,5
 12.3.2022 23:00;3,733;3,733;;-5,9
 13.3.2022 0:00;1,593;1,593;;-5,8
 13.3.2022 1:00;0,215;0,215;;-5,8
 13.3.2022 2:00;0,326;0,326;;-6,2
 13.3.2022 3:00;0,232;0,232;;-6,0
 13.3.2022 4:00;0,238;0,238;;-7,1
 13.3.2022 5:00;1,023;1,023;;-6,1
 13.3.2022 6:00;0,848;0,848;;-5,5
 13.3.2022 7:00;0,266;;0,266;-5,8
 13.3.2022 8:00;2,249;;2,249;-5,7
 13.3.2022 9:00;0,701;;0,701;-4,7
 13.3.2022 10:00;0,271;;0,271;-2,4
 13.3.2022 11:00;0,408;;0,408;0,4
 13.3.2022 12:00;0,555;;0,555;1,5
 13.3.2022 13:00;1,965;;1,965;3,2
 13.3.2022 14:00;1,279;;1,279;3,8
 13.3.2022 15:00;0,992;;0,992;4,3
 13.3.2022 16:00;1,050;;1,050;2,9
 13.3.2022 17:00;0,447;;0,447;1,8
 13.3.2022 18:00;2,540;;2,540;-1,4
 13.3.2022 19:00;3,956;;3,956;-4,0
 13.3.2022 20:00;1,718;;1,718;-6,1
 13.3.2022 21:00;1,489;;1,489;-7,3
 13.3.2022 22:00;4,485;4,485;;-7,8
 13.3.2022 23:00;5,215;5,215;;-8,4
 14.3.2022 0:00;4,971;4,971;;-9,2
 14.3.2022 1:00;4,641;4,641;;-9,2
 14.3.2022 2:00;1,829;1,829;;-9,1
 14.3.2022 3:00;1,683;1,683;;-10,1
 14.3.2022 4:00;1,682;1,682;;-10,1
 14.3.2022 5:00;2,441;2,441;;-9,9
 14.3.2022 6:00;2,491;2,491;;-9,3
 14.3.2022 7:00;2,504;;2,504;-8,0
 14.3.2022 8:00;1,686;;1,686;-8,2
 14.3.2022 9:00;1,468;;1,468;-8,1
 14.3.2022 10:00;1,784;;1,784;-7,7
 14.3.2022 11:00;1,483;;1,483;-6,3
 14.3.2022 12:00;1,535;;1,535;-5,4
 14.3.2022 13:00;1,526;;1,526;-3,4
 14.3.2022 14:00;1,330;;1,330;-2,2
 14.3.2022 15:00;1,337;;1,337;-1,8
 14.3.2022 16:00;1,328;;1,328;-0,9
 14.3.2022 17:00;1,309;;1,309;-2,1
 14.3.2022 18:00;1,599;;1,599;-3,9
 14.3.2022 19:00;1,531;;1,531;-6,4
 14.3.2022 20:00;1,587;;1,587;-7,2
 14.3.2022 21:00;1,730;;1,730;-7,6
 14.3.2022 22:00;3,755;3,755;;-7,9
 14.3.2022 23:00;5,246;5,246;;-9,1
 15.3.2022 0:00;5,641;5,641;;-8,6
 15.3.2022 1:00;3,187;3,187;;-10,1
 15.3.2022 2:00;1,804;1,804;;-10,8
 15.3.2022 3:00;1,922;1,922;;-11,0
 15.3.2022 4:00;1,858;1,858;;-10,3
 15.3.2022 5:00;2,437;2,437;;-10,6
 15.3.2022 6:00;2,820;2,820;;-10,7
 15.3.2022 7:00;2,439;;2,439;-10,1
 15.3.2022 8:00;1,773;;1,773;-8,2
 15.3.2022 9:00;1,044;;1,044;-6,0
 15.3.2022 10:00;1,035;;1,035;-3,3
 15.3.2022 11:00;1,173;;1,173;0,0
 15.3.2022 12:00;1,294;;1,294;0,7
 15.3.2022 13:00;1,238;;1,238;2,1
 15.3.2022 14:00;0,569;;0,569;3,6
 15.3.2022 15:00;2,671;;2,671;4,5
 15.3.2022 16:00;1,687;;1,687;3,6
 15.3.2022 17:00;1,066;;1,066;1,8
 15.3.2022 18:00;1,159;;1,159;-1,5
 15.3.2022 19:00;1,228;;1,228;-3,6
 15.3.2022 20:00;0,665;;0,665;-4,3
 15.3.2022 21:00;0,479;;0,479;-4,8
 15.3.2022 22:00;1,126;1,126;;-6,0
 15.3.2022 23:00;4,257;4,257;;-6,7
 16.3.2022 0:00;4,570;4,570;;-7,9
 16.3.2022 1:00;5,261;5,261;;-7,9
 16.3.2022 2:00;4,566;4,566;;-8,3
 16.3.2022 3:00;1,115;1,115;;-8,9
 16.3.2022 4:00;0,282;0,282;;-8,7
 16.3.2022 5:00;1,447;1,447;;-8,2
 16.3.2022 6:00;2,498;2,498;;-9,1
 16.3.2022 7:00;2,127;;2,127;-7,8
 16.3.2022 8:00;0,580;;0,580;-6,8
 16.3.2022 9:00;0,219;;0,219;-4,0
 16.3.2022 10:00;1,201;;1,201;0,1
 16.3.2022 11:00;1,033;;1,033;3,8
 16.3.2022 12:00;0,711;;0,711;6,8
 16.3.2022 13:00;0,784;;0,784;7,0
 16.3.2022 14:00;0,661;;0,661;7,4
 16.3.2022 15:00;0,729;;0,729;7,5
 16.3.2022 16:00;2,116;;2,116;6,4
 16.3.2022 17:00;1,919;;1,919;4,7
 16.3.2022 18:00;1,143;;1,143;0,8
 16.3.2022 19:00;0,967;;0,967;-1,8
 16.3.2022 20:00;1,605;;1,605;-2,5
 16.3.2022 21:00;1,023;;1,023;-3,0
 16.3.2022 22:00;4,221;4,221;;-2,9
 16.3.2022 23:00;5,272;5,272;;-2,8
 17.3.2022 0:00;4,970;4,970;;-4,2
 17.3.2022 1:00;4,186;4,186;;-3,7
 17.3.2022 2:00;1,326;1,326;;-4,0
 17.3.2022 3:00;1,074;1,074;;-4,7
 17.3.2022 4:00;1,286;1,286;;-5,0
 17.3.2022 5:00;2,244;2,244;;-5,5
 17.3.2022 6:00;2,176;2,176;;-6,2
 17.3.2022 7:00;1,184;;1,184;-5,4
 17.3.2022 8:00;1,202;;1,202;-4,5
 17.3.2022 9:00;1,135;;1,135;-2,0
 17.3.2022 10:00;1,153;;1,153;2,4
 17.3.2022 11:00;0,905;;0,905;4,8
 17.3.2022 12:00;0,755;;0,755;6,6
 17.3.2022 13:00;0,772;;0,772;7,7
 17.3.2022 14:00;0,727;;0,727;7,8
 17.3.2022 15:00;0,826;;0,826;7,0
 17.3.2022 16:00;0,869;;0,869;6,3
 17.3.2022 17:00;1,604;;1,604;4,3
 17.3.2022 18:00;1,874;;1,874;2,0
 17.3.2022 19:00;2,903;;2,903;0,6
 17.3.2022 20:00;0,828;;0,828;1,0
 17.3.2022 21:00;0,967;;0,967;2,0
 17.3.2022 22:00;3,455;3,455;;1,0
 17.3.2022 23:00;4,835;4,835;;-0,1
 18.3.2022 0:00;4,660;4,660;;-0,3
 18.3.2022 1:00;3,885;3,885;;-1,0
 18.3.2022 2:00;1,142;1,142;;-2,2
 18.3.2022 3:00;1,123;1,123;;-2,0
 18.3.2022 4:00;1,002;1,002;;-2,8
 18.3.2022 5:00;1,232;1,232;;-3,0
 18.3.2022 6:00;1,621;1,621;;-3,1
 18.3.2022 7:00;1,289;;1,289;-2,3
 18.3.2022 8:00;1,354;;1,354;0,1
 18.3.2022 9:00;1,206;;1,206;1,6
 18.3.2022 10:00;1,118;;1,118;2,2
 18.3.2022 11:00;1,386;;1,386;1,0
 18.3.2022 12:00;1,202;;1,202;1,2
 18.3.2022 13:00;2,769;;2,769;1,4
 18.3.2022 14:00;2,122;;2,122;1,6
 18.3.2022 15:00;1,497;;1,497;1,8
 18.3.2022 16:00;1,362;;1,362;1,9
 18.3.2022 17:00;2,192;;2,192;2,0
 18.3.2022 18:00;1,881;;1,881;1,9
 18.3.2022 19:00;1,097;;1,097;1,3
 18.3.2022 20:00;1,091;;1,091;0,7
 18.3.2022 21:00;1,181;;1,181;-0,1
 18.3.2022 22:00;3,653;3,653;;-0,6
 18.3.2022 23:00;3,336;3,336;;-1,5
 19.3.2022 0:00;3,314;3,314;;-2,8
 19.3.2022 1:00;2,560;2,560;;-3,2
 19.3.2022 2:00;0,228;0,228;;-5,2
 19.3.2022 3:00;0,226;0,226;;-6,3
 19.3.2022 4:00;0,656;0,656;;-5,8
 19.3.2022 5:00;1,135;1,135;;-5,5
 19.3.2022 6:00;1,811;1,811;;-3,6
 19.3.2022 7:00;2,052;;2,052;-3,5
 19.3.2022 8:00;1,366;;1,366;-1,0
 19.3.2022 9:00;0,666;;0,666;2,6
 19.3.2022 10:00;0,626;;0,626;4,3
 19.3.2022 11:00;0,820;;0,820;5,5
 19.3.2022 12:00;0,764;;0,764;6,9
 19.3.2022 13:00;0,882;;0,882;6,2
 19.3.2022 14:00;0,779;;0,779;5,2
 19.3.2022 15:00;1,101;;1,101;5,1
 19.3.2022 16:00;1,407;;1,407;5,2
 19.3.2022 17:00;1,164;;1,164;5,3
 19.3.2022 18:00;2,122;;2,122;5,6
 19.3.2022 19:00;0,935;;0,935;5,3
 19.3.2022 20:00;0,865;;0,865;5,9
 19.3.2022 21:00;0,765;;0,765;6,2
 19.3.2022 22:00;1,625;1,625;;4,8
 19.3.2022 23:00;4,140;4,140;;3,0
 20.3.2022 0:00;3,614;3,614;;2,8
 20.3.2022 1:00;2,770;2,770;;2,8
 20.3.2022 2:00;0,683;0,683;;2,8
 20.3.2022 3:00;0,989;0,989;;2,9
 20.3.2022 4:00;0,882;0,882;;3,1
 20.3.2022 5:00;0,776;0,776;;3,0
 20.3.2022 6:00;1,062;1,062;;2,9
 20.3.2022 7:00;0,252;;0,252;2,9
 20.3.2022 8:00;0,309;;0,309;3,6
 20.3.2022 9:00;0,475;;0,475;3,8
