Time,Price (cent/kWh)
09-03-2023 11:00:00,14.702
09-03-2023 12:00:00,13.58
09-03-2023 13:00:00,12.81
09-03-2023 14:00:00,12.781
09-03-2023 15:00:00,12.839
09-03-2023 16:00:00,13.02
09-03-2023 17:00:00,14.944
09-03-2023 18:00:00,13.533
09-03-2023 19:00:00,13.196
09-03-2023 20:00:00,13.74
09-03-2023 21:00:00,13.76
09-03-2023 22:00:00,12.959
09-03-2023 23:00:00,10.743
10-03-2023 00:00:00,10.415
10-03-2023 01:00:00,8.402
10-03-2023 02:00:00,9.899
10-03-2023 03:00:00,10.872
10-03-2023 04:00:00,10.9
10-03-2023 05:00:00,11.55
10-03-2023 06:00:00,13.179
10-03-2023 07:00:00,15.06
10-03-2023 08:00:00,15.5
10-03-2023 09:00:00,15.027
10-03-2023 10:00:00,14.508
10-03-2023 11:00:00,13.761
10-03-2023 12:00:00,12.806
10-03-2023 13:00:00,12.412
10-03-2023 14:00:00,12.64
10-03-2023 15:00:00,12.388
10-03-2023 16:00:00,12.111
10-03-2023 17:00:00,14.227
10-03-2023 18:00:00,14.903
10-03-2023 19:00:00,14.731
10-03-2023 20:00:00,12.695
10-03-2023 21:00:00,11.986
10-03-2023 22:00:00,10.999
10-03-2023 23:00:00,9.404
11-03-2023 00:00:00,7.724
11-03-2023 01:00:00,7.822
11-03-2023 02:00:00,8.039
11-03-2023 03:00:00,8.848
11-03-2023 04:00:00,9.434
11-03-2023 05:00:00,10.58
11-03-2023 06:00:00,11.466
11-03-2023 07:00:00,12.11
11-03-2023 08:00:00,12.24
11-03-2023 09:00:00,11.701
11-03-2023 10:00:00,11.367
11-03-2023 11:00:00,11.367
11-03-2023 12:00:00,11.365
11-03-2023 13:00:00,11.33
11-03-2023 14:00:00,8.702
11-03-2023 15:00:00,8.872
11-03-2023 16:00:00,11.167
11-03-2023 17:00:00,14.086
11-03-2023 18:00:00,14.724
11-03-2023 19:00:00,12.147
11-03-2023 20:00:00,11.663
11-03-2023 21:00:00,12.648
11-03-2023 22:00:00,12.854
11-03-2023 23:00:00,11.164
12-03-2023 00:00:00,11.083
12-03-2023 01:00:00,9.024
12-03-2023 02:00:00,8.556
12-03-2023 03:00:00,7.867
12-03-2023 04:00:00,7.865
12-03-2023 05:00:00,8.196
12-03-2023 06:00:00,7.521
12-03-2023 07:00:00,7.264
12-03-2023 08:00:00,8.994
12-03-2023 09:00:00,8.638
12-03-2023 10:00:00,7.28
12-03-2023 11:00:00,7.352
12-03-2023 12:00:00,7.273
12-03-2023 13:00:00,7.404
12-03-2023 14:00:00,7.7
12-03-2023 15:00:00,8.239
12-03-2023 16:00:00,9.356
12-03-2023 17:00:00,11.1
12-03-2023 18:00:00,12.041
12-03-2023 19:00:00,12.233
12-03-2023 20:00:00,11.644
12-03-2023 21:00:00,11.158
12-03-2023 22:00:00,10.185
12-03-2023 23:00:00,7.152
13-03-2023 00:00:00,5.482
13-03-2023 01:00:00,4.307
13-03-2023 02:00:00,3.803
13-03-2023 03:00:00,3.351
13-03-2023 04:00:00,4.121
13-03-2023 05:00:00,6.543
13-03-2023 06:00:00,10.131
13-03-2023 07:00:00,11.458
13-03-2023 08:00:00,11.455
13-03-2023 09:00:00,10.645
13-03-2023 10:00:00,11.409
13-03-2023 11:00:00,11.011
13-03-2023 12:00:00,11.454
13-03-2023 13:00:00,11.451
13-03-2023 14:00:00,9.617
13-03-2023 15:00:00,4.884
13-03-2023 16:00:00,3.483
13-03-2023 17:00:00,5.212
13-03-2023 18:00:00,5.773
13-03-2023 19:00:00,5.376
13-03-2023 20:00:00,4.822
13-03-2023 21:00:00,4.64
13-03-2023 22:00:00,3.806
13-03-2023 23:00:00,2.565
14-03-2023 00:00:00,1.053
14-03-2023 01:00:00,0.503
14-03-2023 02:00:00,0.462
14-03-2023 03:00:00,0.273
14-03-2023 04:00:00,0.504
14-03-2023 05:00:00,2.968
14-03-2023 06:00:00,4.686
14-03-2023 07:00:00,7.642
14-03-2023 08:00:00,11.369
14-03-2023 09:00:00,10.167
14-03-2023 10:00:00,10.891
14-03-2023 11:00:00,10.893
14-03-2023 12:00:00,10.442
14-03-2023 13:00:00,9.801
14-03-2023 14:00:00,8.481
14-03-2023 15:00:00,10.746
14-03-2023 16:00:00,11.854
14-03-2023 17:00:00,13.883
14-03-2023 18:00:00,14.531
14-03-2023 19:00:00,13.859
14-03-2023 20:00:00,11.364
14-03-2023 21:00:00,11.822
14-03-2023 22:00:00,11.552
14-03-2023 23:00:00,10.034
15-03-2023 00:00:00,10.91
15-03-2023 01:00:00,9.172
15-03-2023 02:00:00,8.809
15-03-2023 03:00:00,8.802
15-03-2023 04:00:00,9.873
15-03-2023 05:00:00,12.867
15-03-2023 06:00:00,15.197
15-03-2023 07:00:00,17.457
15-03-2023 08:00:00,16.355
15-03-2023 09:00:00,13.558
15-03-2023 10:00:00,11.554
15-03-2023 11:00:00,11.15
15-03-2023 12:00:00,10.42
15-03-2023 13:00:00,10.788
15-03-2023 14:00:00,10.842
15-03-2023 15:00:00,10.082
15-03-2023 16:00:00,11.116
15-03-2023 17:00:00,11.888
15-03-2023 18:00:00,12.235
15-03-2023 19:00:00,12.048
15-03-2023 20:00:00,11.579
15-03-2023 21:00:00,11.557
15-03-2023 22:00:00,8.984
15-03-2023 23:00:00,8.02
16-03-2023 00:00:00,3.628
16-03-2023 01:00:00,3.846
16-03-2023 02:00:00,3.996
16-03-2023 03:00:00,4.214
16-03-2023 04:00:00,4.838
16-03-2023 05:00:00,9.891
16-03-2023 06:00:00,11.921
16-03-2023 07:00:00,14.994
16-03-2023 08:00:00,14.713
16-03-2023 09:00:00,12.374
16-03-2023 10:00:00,11.102
16-03-2023 11:00:00,10.066
16-03-2023 12:00:00,9.394
16-03-2023 13:00:00,8.634
16-03-2023 14:00:00,8.853
16-03-2023 15:00:00,9.338
16-03-2023 16:00:00,10.262
16-03-2023 17:00:00,10.948
16-03-2023 18:00:00,11.109
16-03-2023 19:00:00,10.947
16-03-2023 20:00:00,10.56
16-03-2023 21:00:00,10.679
16-03-2023 22:00:00,11.01
16-03-2023 23:00:00,7.577
17-03-2023 00:00:00,3.985
17-03-2023 01:00:00,4.103
17-03-2023 02:00:00,4.011
17-03-2023 03:00:00,4.074
17-03-2023 04:00:00,4.395
17-03-2023 05:00:00,5.42
17-03-2023 06:00:00,5.919
17-03-2023 07:00:00,4.69
17-03-2023 08:00:00,4.793
17-03-2023 09:00:00,4.884
17-03-2023 10:00:00,6.394
17-03-2023 11:00:00,4.522
17-03-2023 12:00:00,4.987
17-03-2023 13:00:00,4.197
17-03-2023 14:00:00,3.557
17-03-2023 15:00:00,3.315
17-03-2023 16:00:00,3.276
17-03-2023 17:00:00,3.231
17-03-2023 18:00:00,3.181
17-03-2023 19:00:00,2.921
17-03-2023 20:00:00,2.661
17-03-2023 21:00:00,2.569
17-03-2023 22:00:00,2.459
17-03-2023 23:00:00,2.021
18-03-2023 00:00:00,0.447
18-03-2023 01:00:00,0.449
18-03-2023 02:00:00,0.298
18-03-2023 03:00:00,0.165
18-03-2023 04:00:00,0.209
18-03-2023 05:00:00,0.55
18-03-2023 06:00:00,0.409
18-03-2023 07:00:00,2.036
18-03-2023 08:00:00,3.159
18-03-2023 09:00:00,3.285
18-03-2023 10:00:00,3.596
18-03-2023 11:00:00,3.559
18-03-2023 12:00:00,2.193
18-03-2023 13:00:00,1.846
18-03-2023 14:00:00,2.692
18-03-2023 15:00:00,3.443
18-03-2023 16:00:00,3.671
18-03-2023 17:00:00,3.86
18-03-2023 18:00:00,3.915
18-03-2023 19:00:00,3.882
18-03-2023 20:00:00,3.817
18-03-2023 21:00:00,3.842
18-03-2023 22:00:00,3.711
18-03-2023 23:00:00,3.662
19-03-2023 00:00:00,3.966
19-03-2023 01:00:00,4.06
19-03-2023 02:00:00,4.27
19-03-2023 03:00:00,4.382
19-03-2023 04:00:00,4.621
19-03-2023 05:00:00,4.814
19-03-2023 06:00:00,5.003
19-03-2023 07:00:00,5.411
19-03-2023 08:00:00,6.6
19-03-2023 09:00:00,8.385
19-03-2023 10:00:00,7.966
19-03-2023 11:00:00,7.376
19-03-2023 12:00:00,6.047
19-03-2023 13:00:00,4.946
19-03-2023 14:00:00,5.493
19-03-2023 15:00:00,6.048
19-03-2023 16:00:00,8.692
19-03-2023 17:00:00,10.867
19-03-2023 18:00:00,10.993
19-03-2023 19:00:00,5.881
19-03-2023 20:00:00,3.683
19-03-2023 21:00:00,3.473
19-03-2023 22:00:00,3.114
19-03-2023 23:00:00,2.742
20-03-2023 00:00:00,2.852
20-03-2023 01:00:00,2.837
20-03-2023 02:00:00,2.896
20-03-2023 03:00:00,3.161
20-03-2023 04:00:00,3.688
20-03-2023 05:00:00,4.29
20-03-2023 06:00:00,4.511
20-03-2023 07:00:00,8.582
20-03-2023 08:00:00,11.479
20-03-2023 09:00:00,11.395
20-03-2023 10:00:00,11.358
20-03-2023 11:00:00,11.15
20-03-2023 12:00:00,10.647
20-03-2023 13:00:00,10.475
20-03-2023 14:00:00,10.469
20-03-2023 15:00:00,10.643
20-03-2023 16:00:00,10.941
20-03-2023 17:00:00,11.526
20-03-2023 18:00:00,11.969
20-03-2023 19:00:00,13.233
20-03-2023 20:00:00,11.878
20-03-2023 21:00:00,11.772
20-03-2023 22:00:00,11.377
20-03-2023 23:00:00,8.693
21-03-2023 00:00:00,7.156
21-03-2023 01:00:00,6.041
21-03-2023 02:00:00,4.213
21-03-2023 03:00:00,3.918
21-03-2023 04:00:00,4.052
21-03-2023 05:00:00,6.012
21-03-2023 06:00:00,6.411
21-03-2023 07:00:00,7.208
21-03-2023 08:00:00,8.392
21-03-2023 09:00:00,7.282
21-03-2023 10:00:00,6.445
21-03-2023 11:00:00,6.648
21-03-2023 12:00:00,4.334
21-03-2023 13:00:00,4.172
21-03-2023 14:00:00,4.155
21-03-2023 15:00:00,4.356
21-03-2023 16:00:00,4.665
21-03-2023 17:00:00,5.016
21-03-2023 18:00:00,4.882
21-03-2023 19:00:00,4.778
21-03-2023 20:00:00,4.723
21-03-2023 21:00:00,4.979
21-03-2023 22:00:00,4.836
21-03-2023 23:00:00,4.723
22-03-2023 00:00:00,3.894
22-03-2023 01:00:00,3.892
22-03-2023 02:00:00,3.87
22-03-2023 03:00:00,3.875
22-03-2023 04:00:00,3.941
22-03-2023 05:00:00,4.952
22-03-2023 06:00:00,5.697
22-03-2023 07:00:00,9.857
22-03-2023 08:00:00,10.281
22-03-2023 09:00:00,8.594
22-03-2023 10:00:00,5.961
22-03-2023 11:00:00,4.063
22-03-2023 12:00:00,3.705
22-03-2023 13:00:00,3.585
22-03-2023 14:00:00,4.337
22-03-2023 15:00:00,5.008
22-03-2023 16:00:00,4.596
22-03-2023 17:00:00,4.741
22-03-2023 18:00:00,5.04
22-03-2023 19:00:00,4.292
22-03-2023 20:00:00,3.797
22-03-2023 21:00:00,3.346
22-03-2023 22:00:00,2.664
22-03-2023 23:00:00,2.354
23-03-2023 00:00:00,1.089
23-03-2023 01:00:00,0.548
23-03-2023 02:00:00,0.449
23-03-2023 03:00:00,0.45
23-03-2023 04:00:00,0.967
23-03-2023 05:00:00,2.595
23-03-2023 06:00:00,3.22
23-03-2023 07:00:00,4.245
23-03-2023 08:00:00,4.828
23-03-2023 09:00:00,4.578
23-03-2023 10:00:00,4.375
23-03-2023 11:00:00,3.925
23-03-2023 12:00:00,3.92
23-03-2023 13:00:00,3.992
23-03-2023 14:00:00,4.578
23-03-2023 15:00:00,4.719
23-03-2023 16:00:00,5.061
23-03-2023 17:00:00,5.497
23-03-2023 18:00:00,7.151
23-03-2023 19:00:00,6.281
23-03-2023 20:00:00,5.257
23-03-2023 21:00:00,4.945
23-03-2023 22:00:00,4.6
23-03-2023 23:00:00,4.091
24-03-2023 00:00:00,3.664
24-03-2023 01:00:00,3.353
24-03-2023 02:00:00,3.332
24-03-2023 03:00:00,3.412
24-03-2023 04:00:00,3.733
24-03-2023 05:00:00,4.314
24-03-2023 06:00:00,4.932
24-03-2023 07:00:00,6.445
24-03-2023 08:00:00,8.368
24-03-2023 09:00:00,6.468
24-03-2023 10:00:00,4.396
24-03-2023 11:00:00,3.758
24-03-2023 12:00:00,4.014
24-03-2023 13:00:00,3.271
24-03-2023 14:00:00,3.379
24-03-2023 15:00:00,3.297
24-03-2023 16:00:00,4.217
24-03-2023 17:00:00,5.491
24-03-2023 18:00:00,5.562
24-03-2023 19:00:00,4.928
24-03-2023 20:00:00,4.391
24-03-2023 21:00:00,4.19
24-03-2023 22:00:00,3.724
24-03-2023 23:00:00,3.259
25-03-2023 00:00:00,2.597
25-03-2023 01:00:00,0.725
25-03-2023 02:00:00,0.332
25-03-2023 03:00:00,0.227
25-03-2023 04:00:00,0.196
25-03-2023 05:00:00,0.317
25-03-2023 06:00:00,0.506
25-03-2023 07:00:00,2.531
25-03-2023 08:00:00,2.789
25-03-2023 09:00:00,3.135
25-03-2023 10:00:00,3.127
25-03-2023 11:00:00,3.097
25-03-2023 12:00:00,3.084
25-03-2023 13:00:00,3.101
25-03-2023 14:00:00,3.247
25-03-2023 15:00:00,3.977
25-03-2023 16:00:00,4.467
25-03-2023 17:00:00,4.794
25-03-2023 18:00:00,6.6
25-03-2023 19:00:00,7.053
25-03-2023 20:00:00,6.313
25-03-2023 21:00:00,4.602
25-03-2023 22:00:00,4.28
25-03-2023 23:00:00,3.67
26-03-2023 00:00:00,4.363
26-03-2023 01:00:00,4.315
26-03-2023 02:00:00,4.413
26-03-2023 04:00:00,4.497
26-03-2023 05:00:00,4.447
26-03-2023 06:00:00,4.51
26-03-2023 07:00:00,4.593
26-03-2023 08:00:00,4.773
26-03-2023 09:00:00,5.243
26-03-2023 10:00:00,5.458
26-03-2023 11:00:00,5.501
26-03-2023 12:00:00,5.101
26-03-2023 13:00:00,4.763
26-03-2023 14:00:00,4.868
26-03-2023 15:00:00,4.739
26-03-2023 16:00:00,5.319
26-03-2023 17:00:00,6.861
26-03-2023 18:00:00,6.818
26-03-2023 19:00:00,6.032
26-03-2023 20:00:00,5.014
26-03-2023 21:00:00,4.86
26-03-2023 22:00:00,4.496
26-03-2023 23:00:00,4.302
27-03-2023 00:00:00,4.634
27-03-2023 01:00:00,4.434
27-03-2023 02:00:00,4.395
27-03-2023 03:00:00,4.415
27-03-2023 04:00:00,4.573
27-03-2023 05:00:00,4.816
27-03-2023 06:00:00,5.941
27-03-2023 07:00:00,6.955
27-03-2023 08:00:00,8.252
27-03-2023 09:00:00,10.764
27-03-2023 10:00:00,10.183
27-03-2023 11:00:00,8.902
27-03-2023 12:00:00,7.509
27-03-2023 13:00:00,6.04
27-03-2023 14:00:00,4.717
27-03-2023 15:00:00,5.062
27-03-2023 16:00:00,5.458
27-03-2023 17:00:00,7.759
27-03-2023 18:00:00,7.361
27-03-2023 19:00:00,6.593
27-03-2023 20:00:00,5.493
27-03-2023 21:00:00,5.237
27-03-2023 22:00:00,4.714
27-03-2023 23:00:00,4.439
28-03-2023 00:00:00,3.174
28-03-2023 01:00:00,3.221
28-03-2023 02:00:00,3.189
28-03-2023 03:00:00,3.249
28-03-2023 04:00:00,3.496
28-03-2023 05:00:00,4.419
28-03-2023 06:00:00,4.179
28-03-2023 07:00:00,4.606
28-03-2023 08:00:00,5.679
28-03-2023 09:00:00,5.404
28-03-2023 10:00:00,5.722
28-03-2023 11:00:00,6.441
28-03-2023 12:00:00,5.458
28-03-2023 13:00:00,4.843
28-03-2023 14:00:00,4.727
28-03-2023 15:00:00,4.76
28-03-2023 16:00:00,5.206
28-03-2023 17:00:00,5.585
28-03-2023 18:00:00,5.27
28-03-2023 19:00:00,5.715
28-03-2023 20:00:00,4.882
28-03-2023 21:00:00,5.009
28-03-2023 22:00:00,4.918
28-03-2023 23:00:00,4.589
29-03-2023 00:00:00,5.884
29-03-2023 01:00:00,5.708
29-03-2023 02:00:00,5.804
29-03-2023 03:00:00,5.884
29-03-2023 04:00:00,6.296
29-03-2023 05:00:00,7.189
29-03-2023 06:00:00,11.881
29-03-2023 07:00:00,15.395
29-03-2023 08:00:00,16.235
29-03-2023 09:00:00,15.398
29-03-2023 10:00:00,13.96
29-03-2023 11:00:00,12.69
29-03-2023 12:00:00,11.854
29-03-2023 13:00:00,11.259
29-03-2023 14:00:00,11.04
29-03-2023 15:00:00,10.67
29-03-2023 16:00:00,11.276
29-03-2023 17:00:00,13.069
29-03-2023 18:00:00,15.499
29-03-2023 19:00:00,16.09
29-03-2023 20:00:00,14.082
29-03-2023 21:00:00,12.238
29-03-2023 22:00:00,11.391
29-03-2023 23:00:00,10.177
30-03-2023 00:00:00,9.868
30-03-2023 01:00:00,9.048
30-03-2023 02:00:00,8.883
30-03-2023 03:00:00,8.665
30-03-2023 04:00:00,8.57
30-03-2023 05:00:00,8.506
30-03-2023 06:00:00,13.749
30-03-2023 07:00:00,14.682
30-03-2023 08:00:00,14.223
30-03-2023 09:00:00,12.1
30-03-2023 10:00:00,9.973
30-03-2023 11:00:00,8.8
30-03-2023 12:00:00,7.554
30-03-2023 13:00:00,5.55
30-03-2023 14:00:00,5.323
30-03-2023 15:00:00,5.449
30-03-2023 16:00:00,5.119
30-03-2023 17:00:00,7.12
30-03-2023 18:00:00,6.213
30-03-2023 19:00:00,5.446
30-03-2023 20:00:00,4.839
30-03-2023 21:00:00,4.63
30-03-2023 22:00:00,4.281
30-03-2023 23:00:00,3.782
31-03-2023 00:00:00,4.096
31-03-2023 01:00:00,4.169
31-03-2023 02:00:00,4.074
31-03-2023 03:00:00,4.145
31-03-2023 04:00:00,4.364
31-03-2023 05:00:00,4.53
31-03-2023 06:00:00,4.798
31-03-2023 07:00:00,6.387
31-03-2023 08:00:00,8.261
31-03-2023 09:00:00,10.693
31-03-2023 10:00:00,13.239
31-03-2023 11:00:00,8.807
31-03-2023 12:00:00,8.158
31-03-2023 13:00:00,6.26
31-03-2023 14:00:00,5.498
31-03-2023 15:00:00,5.242
31-03-2023 16:00:00,5.101
31-03-2023 17:00:00,6.747
31-03-2023 18:00:00,7.816
31-03-2023 19:00:00,7.231
31-03-2023 20:00:00,5.289
31-03-2023 21:00:00,4.502
31-03-2023 22:00:00,3.944
31-03-2023 23:00:00,3.304
01-04-2023 00:00:00,4.354
01-04-2023 01:00:00,4.028
01-04-2023 02:00:00,3.846
01-04-2023 03:00:00,3.907
01-04-2023 04:00:00,3.871
01-04-2023 05:00:00,3.886
01-04-2023 06:00:00,3.78
01-04-2023 07:00:00,4.711
01-04-2023 08:00:00,5.5
01-04-2023 09:00:00,6.486
01-04-2023 10:00:00,5.453
01-04-2023 11:00:00,5.07
01-04-2023 12:00:00,4.506
01-04-2023 13:00:00,4.248
01-04-2023 14:00:00,3.685
01-04-2023 15:00:00,4.001
01-04-2023 16:00:00,4.463
01-04-2023 17:00:00,5.363
01-04-2023 18:00:00,5.845
01-04-2023 19:00:00,5.854
01-04-2023 20:00:00,5.416
01-04-2023 21:00:00,4.837
01-04-2023 22:00:00,4.357
01-04-2023 23:00:00,3.759
02-04-2023 00:00:00,4.904
02-04-2023 01:00:00,4.804
02-04-2023 02:00:00,4.783
02-04-2023 03:00:00,4.832
02-04-2023 04:00:00,5.002
02-04-2023 05:00:00,5.377
02-04-2023 06:00:00,5.497
02-04-2023 07:00:00,4.908
02-04-2023 08:00:00,5.506
02-04-2023 09:00:00,6.35
02-04-2023 10:00:00,5.683
02-04-2023 11:00:00,5.393
02-04-2023 12:00:00,4.752
02-04-2023 13:00:00,2.938
02-04-2023 14:00:00,2.709
02-04-2023 15:00:00,2.825
02-04-2023 16:00:00,3.504
02-04-2023 17:00:00,5.231
02-04-2023 18:00:00,10.03
02-04-2023 19:00:00,11.083
02-04-2023 20:00:00,9.354
02-04-2023 21:00:00,8.551
02-04-2023 22:00:00,6.721
02-04-2023 23:00:00,6.041
03-04-2023 00:00:00,7.839
03-04-2023 01:00:00,7.498
03-04-2023 02:00:00,7.714
03-04-2023 03:00:00,7.877
03-04-2023 04:00:00,8.518
03-04-2023 05:00:00,11.55
03-04-2023 06:00:00,14.766
03-04-2023 07:00:00,17.931
03-04-2023 08:00:00,17.459
03-04-2023 09:00:00,12.304
03-04-2023 10:00:00,10.46
03-04-2023 11:00:00,9.529
03-04-2023 12:00:00,8.908
03-04-2023 13:00:00,8.239
03-04-2023 14:00:00,7.883
03-04-2023 15:00:00,8.472
03-04-2023 16:00:00,8.803
03-04-2023 17:00:00,10.773
03-04-2023 18:00:00,11.845
03-04-2023 19:00:00,16.392
03-04-2023 20:00:00,16.654
03-04-2023 21:00:00,14.664
03-04-2023 22:00:00,12.399
03-04-2023 23:00:00,10.461
04-04-2023 00:00:00,9.446
04-04-2023 01:00:00,9.691
04-04-2023 02:00:00,9.904
04-04-2023 03:00:00,9.91
04-04-2023 04:00:00,11.854
04-04-2023 05:00:00,12.096
04-04-2023 06:00:00,12.981
04-04-2023 07:00:00,19.227
04-04-2023 08:00:00,19.03
04-04-2023 09:00:00,14.884
04-04-2023 10:00:00,12.715
04-04-2023 11:00:00,11.987
04-04-2023 12:00:00,11.697
04-04-2023 13:00:00,11.607
04-04-2023 14:00:00,11.521
04-04-2023 15:00:00,11.671
04-04-2023 16:00:00,11.975
04-04-2023 17:00:00,12.77
04-04-2023 18:00:00,13.092
04-04-2023 19:00:00,13.13
04-04-2023 20:00:00,13.973
04-04-2023 21:00:00,13.289
04-04-2023 22:00:00,12.582
04-04-2023 23:00:00,12.082
05-04-2023 00:00:00,11.041
05-04-2023 01:00:00,10.854
05-04-2023 02:00:00,10.714
05-04-2023 03:00:00,10.713
05-04-2023 04:00:00,12.043
05-04-2023 05:00:00,12.46
05-04-2023 06:00:00,13.001
05-04-2023 07:00:00,16.5
05-04-2023 08:00:00,18.863
05-04-2023 09:00:00,14.566
05-04-2023 10:00:00,12.748
05-04-2023 11:00:00,12.257
05-04-2023 12:00:00,12.108
05-04-2023 13:00:00,12.134
05-04-2023 14:00:00,12.093
05-04-2023 15:00:00,12.093
05-04-2023 16:00:00,12.104
05-04-2023 17:00:00,12.261
05-04-2023 18:00:00,12.273
05-04-2023 19:00:00,12.136
05-04-2023 20:00:00,10.432
05-04-2023 21:00:00,8.848
05-04-2023 22:00:00,7.454
05-04-2023 23:00:00,6.61
06-04-2023 00:00:00,8.259
06-04-2023 01:00:00,8.49
06-04-2023 02:00:00,9.148
06-04-2023 03:00:00,9.394
06-04-2023 04:00:00,9.837
06-04-2023 05:00:00,10.124
06-04-2023 06:00:00,12.629
06-04-2023 07:00:00,12.94
06-04-2023 08:00:00,12.986
06-04-2023 09:00:00,12.903
06-04-2023 10:00:00,12.307
06-04-2023 11:00:00,11.284
06-04-2023 12:00:00,10.658
06-04-2023 13:00:00,10.006
06-04-2023 14:00:00,9.692
06-04-2023 15:00:00,9.849
06-04-2023 16:00:00,10.184
06-04-2023 17:00:00,10.704
06-04-2023 18:00:00,10.646
06-04-2023 19:00:00,9.83
06-04-2023 20:00:00,9.605
06-04-2023 21:00:00,9.125
06-04-2023 22:00:00,7.711
06-04-2023 23:00:00,6.205
07-04-2023 00:00:00,6.547
07-04-2023 01:00:00,6.6
07-04-2023 02:00:00,6.894
07-04-2023 03:00:00,7.237
07-04-2023 04:00:00,7.618
07-04-2023 05:00:00,7.154
07-04-2023 06:00:00,5.585
07-04-2023 07:00:00,5.407
07-04-2023 08:00:00,5.701
07-04-2023 09:00:00,6.6
07-04-2023 10:00:00,6.667
07-04-2023 11:00:00,6.232
07-04-2023 12:00:00,5.821
07-04-2023 13:00:00,5.288
07-04-2023 14:00:00,5.19
07-04-2023 15:00:00,5.213
07-04-2023 16:00:00,5.371
07-04-2023 17:00:00,6.149
07-04-2023 18:00:00,6.804
07-04-2023 19:00:00,6.775
07-04-2023 20:00:00,6.505
07-04-2023 21:00:00,5.827
07-04-2023 22:00:00,5.627
07-04-2023 23:00:00,5.984
08-04-2023 00:00:00,4.717
08-04-2023 01:00:00,4.797
08-04-2023 02:00:00,4.858
08-04-2023 03:00:00,4.994
08-04-2023 04:00:00,5.108
08-04-2023 05:00:00,5.264
08-04-2023 06:00:00,5.214
08-04-2023 07:00:00,5.278
08-04-2023 08:00:00,5.607
08-04-2023 09:00:00,5.905
08-04-2023 10:00:00,6.19
08-04-2023 11:00:00,5.829
08-04-2023 12:00:00,5.511
08-04-2023 13:00:00,5.38
08-04-2023 14:00:00,5.279
08-04-2023 15:00:00,5.695
08-04-2023 16:00:00,6.509
08-04-2023 17:00:00,7.264
08-04-2023 18:00:00,7.756
08-04-2023 19:00:00,7.945
08-04-2023 20:00:00,7.459
08-04-2023 21:00:00,7.379
08-04-2023 22:00:00,6.413
08-04-2023 23:00:00,5.49
09-04-2023 00:00:00,5.745
09-04-2023 01:00:00,5.819
09-04-2023 02:00:00,5.776
09-04-2023 03:00:00,5.826
09-04-2023 04:00:00,6.032
09-04-2023 05:00:00,5.893
09-04-2023 06:00:00,5.735
09-04-2023 07:00:00,5.827
09-04-2023 08:00:00,5.826
09-04-2023 09:00:00,5.821
09-04-2023 10:00:00,5.5
09-04-2023 11:00:00,5.479
09-04-2023 12:00:00,5.275
09-04-2023 13:00:00,5.409
09-04-2023 14:00:00,5.314
09-04-2023 15:00:00,5.369
09-04-2023 16:00:00,5.416
09-04-2023 17:00:00,5.755
09-04-2023 18:00:00,6.266
09-04-2023 19:00:00,6.585
09-04-2023 20:00:00,6.236
09-04-2023 21:00:00,5.783
09-04-2023 22:00:00,5.492
09-04-2023 23:00:00,5.074
10-04-2023 00:00:00,4.155
10-04-2023 01:00:00,4.091
10-04-2023 02:00:00,4.236
10-04-2023 03:00:00,4.397
10-04-2023 04:00:00,4.584
10-04-2023 05:00:00,5.022
10-04-2023 06:00:00,5.361
10-04-2023 07:00:00,5.321
10-04-2023 08:00:00,5.489
10-04-2023 09:00:00,5.294
10-04-2023 10:00:00,3.02
10-04-2023 11:00:00,1.487
10-04-2023 12:00:00,1.453
10-04-2023 13:00:00,1.099
10-04-2023 14:00:00,0.194
10-04-2023 15:00:00,0.243
10-04-2023 16:00:00,0.46
10-04-2023 17:00:00,2.809
10-04-2023 18:00:00,4.238
10-04-2023 19:00:00,4.921
10-04-2023 20:00:00,3.973
10-04-2023 21:00:00,2.88
10-04-2023 22:00:00,1.648
10-04-2023 23:00:00,0.33
11-04-2023 00:00:00,0.164
11-04-2023 01:00:00,0.109
11-04-2023 02:00:00,0.079
11-04-2023 03:00:00,0.12
11-04-2023 04:00:00,0.692
11-04-2023 05:00:00,3.648
11-04-2023 06:00:00,4.301
11-04-2023 07:00:00,5.132
11-04-2023 08:00:00,5.96
11-04-2023 09:00:00,5.803
11-04-2023 10:00:00,4.399
11-04-2023 11:00:00,3.484
11-04-2023 12:00:00,3.402
11-04-2023 13:00:00,3.183
11-04-2023 14:00:00,2.825
11-04-2023 15:00:00,3.023
11-04-2023 16:00:00,3.886
11-04-2023 17:00:00,5.276
11-04-2023 18:00:00,4.931
11-04-2023 19:00:00,4.463
11-04-2023 20:00:00,4.333
11-04-2023 21:00:00,4.177
11-04-2023 22:00:00,3.862
11-04-2023 23:00:00,3.512
12-04-2023 00:00:00,3.737
12-04-2023 01:00:00,3.848
12-04-2023 02:00:00,4.008
12-04-2023 03:00:00,4.236
12-04-2023 04:00:00,4.33
12-04-2023 05:00:00,5.097
12-04-2023 06:00:00,5.295
12-04-2023 07:00:00,6.348
12-04-2023 08:00:00,6.544
12-04-2023 09:00:00,6.01
12-04-2023 10:00:00,5.501
12-04-2023 11:00:00,5.826
12-04-2023 12:00:00,5.525
12-04-2023 13:00:00,5.108
12-04-2023 14:00:00,4.299
12-04-2023 15:00:00,3.839
12-04-2023 16:00:00,3.537
12-04-2023 17:00:00,3.87
